flightNumber,airline,origin,destination,dayOfWeek,scheduledDepartureTime,scheduledArrivalTime,validFrom,validTo
6015,TestIndigo,Indore,Chandigarh,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",20:45,22:40,29-03-2020,24-10-2020
6335,TestIndigo,Nagpur,Pune,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",02:30,04:20,29-03-2020,24-10-2020
5983,TestIndigo,Allahabad,Pune,Friday,08:00,10:10,04-04-2020,24-10-2020
6538,TestIndigo,Hyderabad,Guwahati,Saturday,05:20,,25-10-2020,25-10-2020
2157,TestIndigo,Delhi,Guwahati,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",08:10,10:20,25-10-2020,27-03-2021
2192,TestIndigo,Delhi,Guwahati,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",14:15,16:30,25-10-2020,27-03-2021
7351,TestIndigo,Varanasi,Guwahati,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",00:15,,30-03-2020,24-10-2020
7326,TestIndigo,Imphal,Guwahati,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",15:55,,29-03-2020,24-10-2020
6929,TestIndigo,Patna,Guwahati,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",16:30,18:30,29-03-2020,24-10-2020
6623,TestIndigo,Kolkata,Guwahati,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",05:55,07:20,29-03-2020,24-10-2020
7309,TestIndigo,Kolkata,Guwahati,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",18:50,,29-03-2020,24-10-2020
6117,TestIndigo,Hyderabad,Chennai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",14:45,16:10,25-10-2020,27-03-2021
2406,TestIndigo,Delhi,Chennai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",09:30,12:20,25-10-2020,27-03-2021
7843,TestIndigo,Calicut,Chennai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",13:50,15:35,25-10-2020,27-03-2021
6226,TestIndigo,Visakhapatnam,Chennai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",23:15,00:45,29-03-2020,24-10-2020
6004,TestIndigo,Bengaluru,Chennai,Saturday,19:20,,25-10-2020,21-03-2021
6574,TestIndigo,Pune,Chennai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",03:10,,29-03-2020,24-10-2020
7943,TestIndigo,Kannur,Chennai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",21:40,,25-10-2020,27-03-2021
271A,TestIndigo,Kolkata,Chennai,Saturday,05:40,,05-04-2020,18-10-2020
7313,TestIndigo,Mangalore,Hubli,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",18:45,19:55,29-03-2020,24-10-2020
7345,TestIndigo,Guwahati,Aizwal,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",10:50,12:00,29-03-2020,24-10-2020
2177,TestIndigo,Delhi,Surat,"Monday,Wednesday,Friday",16:45,,27-10-2020,27-03-2021
6846,TestIndigo,Bengaluru,Surat,"Sunday,Wednesday,Thursday,Friday,Saturday",09:00,10:40,25-10-2020,27-03-2021
2168,TestIndigo,Delhi,Coimbatore,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",06:25,09:15,25-10-2020,27-03-2021
6908,TestIndigo,Delhi,Coimbatore,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",18:40,21:35,25-10-2020,27-03-2021
7138,TestIndigo,Bengaluru,Kannur,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",18:10,19:35,25-10-2020,27-03-2021
2559,TestIndigo,Delhi,Jammu,"Sunday,Tuesday,Thursday,Saturday",07:30,09:00,25-10-2020,26-03-2021
2073,TestIndigo,Delhi,Jammu,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",10:25,12:00,25-10-2020,27-03-2021
2171,TestIndigo,Delhi,Jammu,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",14:05,15:35,25-10-2020,27-03-2021
5356,TestIndigo,Delhi,Bhopal,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",12:55,14:15,29-03-2020,24-10-2020
2053,TestIndigo,Delhi,Bhopal,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",15:00,16:30,29-03-2020,24-10-2020
2061,TestIndigo,Delhi,Bhopal,"Monday,Wednesday,Friday",07:00,08:25,27-10-2020,27-03-2021
6889,TestIndigo,Delhi,Dibrugarh,"Wednesday,Thursday,Saturday",06:50,,25-10-2020,26-03-2021
7934,TestIndigo,Dimapur,Dibrugarh,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",12:30,14:10,29-03-2020,24-10-2020
7947,TestIndigo,Imphal,Dibrugarh,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",09:20,10:25,29-03-2020,24-10-2020
6358,TestIndigo,Hyderabad,Kolkata,Saturday,08:50,,29-03-2020,29-03-2020
6457,TestIndigo,Delhi,Kolkata,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",10:20,,25-10-2020,27-03-2021
2076,TestIndigo,Delhi,Kolkata,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",21:20,,25-10-2020,27-03-2021
8051,TestIndigo,Varanasi,Kolkata,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",15:10,,29-03-2020,24-10-2020
8002,TestIndigo,Mumbai,Kolkata,Saturday,04:05,,29-03-2020,29-03-2020
6124,TestIndigo,Dehradun,Kolkata,"Monday,Wednesday,Friday,Saturday",16:30,,25-10-2020,27-03-2021
6376,TestIndigo,Ahmedabad,Kolkata,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",20:20,,26-10-2020,22-03-2021
6714,TestIndigo,Bengaluru,Kolkata,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",21:40,,25-10-2020,27-03-2021
7311,TestIndigo,Guwahati,Kolkata,Saturday,05:20,,29-03-2020,29-03-2020
2586,TestIndigo,Delhi,Srinagar,"Wednesday,Thursday,Saturday",06:25,,25-10-2020,26-03-2021
2011,TestIndigo,Delhi,Srinagar,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",08:05,09:40,25-10-2020,27-03-2021
6262,TestIndigo,Amritsar,Srinagar,"Monday,Wednesday,Friday",09:30,,27-10-2020,27-03-2021
7312,TestIndigo,Hubli,Mangalore,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",17:15,18:25,29-03-2020,24-10-2020
919A,Vistara,Mumbai,Ahmedabad,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",15:30,,29-03-2020,24-10-2020
8379,SpiceJet,Delhi,Hyderabad,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",15:00,17:15,25-10-2020,27-03-2021
2781,SpiceJet,Bengaluru,Hyderabad,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",19:00,20:25,25-10-2020,27-03-2021
2761,SpiceJet,Pune,Hyderabad,Tuesday,00:05,,01-04-2020,27-05-2020
3717,SpiceJet,Goa,Hyderabad,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",14:55,16:35,25-10-2020,27-03-2021
1009,SpiceJet,Jabalpur,Hyderabad,"Sunday,Friday,Saturday",08:45,10:35,25-10-2020,27-03-2021
1212,SpiceJet,Mangalore,Hyderabad,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",07:40,09:05,29-03-2020,24-10-2020
8210,SpiceJet,Hyderabad,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",20:15,,29-03-2020,24-10-2020
8429,SpiceJet,Hyderabad,Delhi,Saturday,06:40,,25-10-2020,25-10-2020
2349,SpiceJet,Kandla,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",15:25,17:35,25-10-2020,27-03-2021
8663,SpiceJet,Rajkot,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",10:35,,29-03-2020,24-10-2020
8665,SpiceJet,Rajkot,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",20:20,,29-03-2020,24-10-2020
8267,SpiceJet,Mumbai,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",02:20,,29-03-2020,24-10-2020
8702,SpiceJet,Mumbai,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",10:15,12:30,29-03-2020,24-10-2020
8477,SpiceJet,Mumbai,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",13:30,15:40,29-03-2020,24-10-2020
8704,SpiceJet,Mumbai,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",17:15,19:25,29-03-2020,24-10-2020
8170,SpiceJet,Mumbai,Delhi,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",19:55,21:55,29-03-2020,24-10-2020
8920,SpiceJet,Mumbai,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",20:25,22:35,29-03-2020,24-10-2020
8710,SpiceJet,Mumbai,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",21:45,,29-03-2020,24-10-2020
2861,SpiceJet,Dehradun,Delhi,"Sunday,Monday,Wednesday,Thursday,Friday,Saturday",08:35,10:00,25-10-2020,27-03-2021
2645,SpiceJet,Jaipur,Delhi,"Monday,Tuesday,Wednesday",07:00,08:10,27-10-2020,25-03-2021
8714,SpiceJet,Jaipur,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",14:50,,25-10-2020,27-03-2021
8706,SpiceJet,Bengaluru,Delhi,Tuesday,09:40,13:50,25-10-2020,27-03-2021
8129,SpiceJet,Chennai,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",17:50,20:50,25-10-2020,27-03-2021
8255,SpiceJet,Kolkata,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",04:50,,30-03-2020,24-10-2020
8250,SpiceJet,Kolkata,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",19:35,,29-03-2020,24-10-2020
8939,SpiceJet,Srinagar,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",12:35,14:15,29-03-2020,24-10-2020
2753,SpiceJet,Patna,Varanasi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",18:00,18:45,29-03-2020,24-10-2020
2348,SpiceJet,Delhi,Kandla,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",12:40,14:55,25-10-2020,27-03-2021
8968,SpiceJet,Delhi,Aurangabad,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",13:05,,29-03-2020,14-05-2020
8128,SpiceJet,Chennai,Madurai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",14:15,15:20,25-10-2020,27-03-2021
2643,SpiceJet,Delhi,Rajkot,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",05:55,08:15,25-10-2020,27-03-2021
8195,SpiceJet,Delhi,Bagdogra,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",14:55,17:00,29-03-2020,24-10-2020
8287,SpiceJet,Delhi,Mumbai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",23:20,01:35,29-03-2020,24-10-2020
790,SpiceJet,Goa,Mumbai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",13:10,14:35,25-10-2020,27-03-2021
222,SpiceJet,Kolkata,Mumbai,"Sunday,Monday,Wednesday,Thursday,Friday",11:45,,24-04-2020,24-10-2020
2807,SpiceJet,Kolkata,Visakhapatnam,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",18:10,,15-05-2020,24-10-2020
2773,SpiceJet,Jaipur,Amritsar,"Sunday,Thursday,Friday,Saturday",07:00,08:40,25-10-2020,27-03-2021
230,SpiceJet,Mumbai,Leh,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",07:45,,29-03-2020,23-10-2020
3724,SpiceJet,Amritsar,Patna,"Sunday,Thursday,Friday,Saturday",14:30,17:05,25-10-2020,27-03-2021
3723,SpiceJet,Guwahati,Patna,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",09:15,10:45,25-10-2020,27-03-2021
2770,SpiceJet,Delhi,Dehradun,"Sunday,Monday,Wednesday,Thursday,Friday,Saturday",07:20,08:10,25-10-2020,27-03-2021
2948,SpiceJet,Jaipur,Ahmedabad,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",07:15,08:30,25-10-2020,27-03-2021
2774,SpiceJet,Amritsar,Jaipur,"Sunday,Thursday,Friday,Saturday",09:10,10:40,25-10-2020,27-03-2021
2764,SpiceJet,Surat,Jaipur,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",19:10,,29-03-2020,24-10-2020
2782,SpiceJet,Hyderabad,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",21:00,22:10,25-10-2020,27-03-2021
3017,SpiceJet,Kochi,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",14:30,,25-10-2020,27-03-2021
3739,SpiceJet,Kochi,Bengaluru,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",18:55,16:55,25-10-2020,27-03-2021
1046,SpiceJet,Coimbatore,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",11:25,12:35,25-10-2020,27-03-2021
1068,SpiceJet,Hyderabad,Vijayawada,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",17:45,18:55,25-10-2020,27-03-2021
2805,SpiceJet,Kolkata,Silchar,"Sunday,Monday,Wednesday,Thursday,Friday",13:05,,15-05-2020,24-10-2020
3325,SpiceJet,Bengaluru,Gwalior,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",09:45,13:05,25-10-2020,27-03-2021
2760,SpiceJet,Hyderabad,Pune,Monday,22:00,23:35,31-03-2020,26-05-2020
2893,SpiceJet,Hyderabad,Pune,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",19:15,17:45,25-10-2020,27-03-2021
8187,SpiceJet,Delhi,Pune,Monday,13:50,,27-10-2020,23-03-2021
8105,SpiceJet,Delhi,Chennai,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",20:25,23:20,29-03-2020,24-10-2020
3028,SpiceJet,Kochi,Chennai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",10:25,,25-10-2020,27-03-2021
7050,SpiceJet,Visakhapatnam,Chennai,"Monday,Wednesday,Friday",13:05,,31-03-2020,24-10-2020
7051,SpiceJet,Surat,Chennai,"Sunday,Tuesday,Thursday",16:40,,30-03-2020,23-10-2020
3711,SpiceJet,Hyderabad,Surat,Saturday,07:05,,25-10-2020,25-10-2020
1045,SpiceJet,Bengaluru,Coimbatore,Wednesday,09:50,10:40,25-10-2020,27-03-2021
280,SpiceJet,Srinagar,Jammu,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",08:50,09:20,29-03-2020,24-10-2020
3718,SpiceJet,Hyderabad,Goa,"Monday,Tuesday,Wednesday,Thursday",13:00,,27-10-2020,26-03-2021
2806,SpiceJet,Silchar,Kolkata,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",15:45,,29-03-2020,24-10-2020
2802,SpiceJet,Jabalpur,Kolkata,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",08:30,,29-03-2020,24-10-2020
1008,SpiceJet,Hyderabad,Jabalpur,Saturday,06:15,,25-10-2020,25-10-2020
2801,SpiceJet,Kolkata,Jabalpur,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",06:10,,30-03-2020,24-10-2020
1211,SpiceJet,Hyderabad,Mangalore,Saturday,05:50,,29-03-2020,29-03-2020
1218,SpiceJet,Hyderabad,Mangalore,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",19:40,21:05,29-03-2020,24-10-2020
1533,GoAir,Visakhapatnam,Hyderabad,Monday,,09:55,07-05-2019,22-10-2019
1709,GoAir,Chennai,Thiruvananthapuram,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",,13:25,31-03-2019,26-10-2019
812A,GoAir,Bengaluru,Nagpur,Wednesday,,00:45,31-03-2019,26-10-2019
2212,GoAir,Bengaluru,Nagpur,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",,13:45,31-03-2019,26-10-2019
2613,GoAir,Jaipur,Kochi,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",,20:55,31-03-2019,26-10-2019
2411,GoAir,Varanasi,Bengaluru,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",,15:00,31-03-2019,26-10-2019
2413,GoAir,Varanasi,Chennai,Friday,,00:10,26-10-2019,26-10-2019
2103,GoAir,Surat,Kolkata,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",,18:00,31-03-2019,26-10-2019
77,Air India,Delhi,Bhubaneswar,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",,09:10,28-10-2018,30-03-2019
75,Air India,Delhi,Bhubaneswar,Wednesday,,13:10,01-11-2018,10-01-2019
